trip_id,service_date,route_id,origin_stop_id,scheduled_departure,observed_departure,destination_stop_id,scheduled_arrival,observed_arrival,scheduled_departure_sec,observed_departure_sec,scheduled_arrival_sec,observed_arrival_sec,scheduled_travel_min,observed_travel_min,arrival_delay_min,departure_delay_min,travel_time_delta_min,source_month,service_day_of_week,service_day_offset,calendar_date,calendar_day_of_week,calendar_year_month,scheduled_clock_hour,time_period,is_morning_peak,is_evening_peak,schedule_lateness_min,route_baseline_delay_min,route_baseline_sample_size,baseline_reliable_flag,excess_late_tax_min,late_trip_flag,severe_delay_flag,calendar_year,calendar_month_number,calendar_month_name,calendar_quarter,route_time_key,segment_trips,segment_late_trip_pct,segment_avg_late_severity_min,segment_late_tax_share_pct,segment_reliability_segment,segment_priority_score,segment_priority_tier,segment_priority_rank,late_trip_label,severe_delay_label,sample_status
BA:1771602:20251018,2025-10-01,BA:Green-N,901901,13:54:00,13:55:07,901302,14:05:00,14:06:07,50040,50107.0,50700,50767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Wednesday,0,2025-10-01,Wednesday,2025-10,13,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771603:20251018,2025-10-01,BA:Green-N,901901,14:14:00,14:15:07,901302,14:25:00,14:26:07,51240,51307.0,51900,51967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Wednesday,0,2025-10-01,Wednesday,2025-10,14,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771604:20251018,2025-10-01,BA:Green-N,901901,14:34:00,14:35:07,901302,14:45:00,14:46:07,52440,52507.0,53100,53167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Wednesday,0,2025-10-01,Wednesday,2025-10,14,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771579:20251018,2025-10-02,BA:Green-N,901901,06:14:00,06:15:07,901302,06:25:00,06:26:07,22440,22507.0,23100,23167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,6,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771580:20251018,2025-10-02,BA:Green-N,901901,06:34:00,06:35:07,901302,06:45:00,06:46:07,23640,23707.0,24300,24367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,6,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771581:20251018,2025-10-02,BA:Green-N,901901,06:54:00,06:55:07,901302,07:05:00,07:06:07,24840,24907.0,25500,25567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,6,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771582:20251018,2025-10-02,BA:Green-N,901901,07:14:00,07:15:07,901302,07:25:00,07:26:07,26040,26107.0,26700,26767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,7,Morning Peak,1,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Morning Peak,142,2.82,6.27,1.81,Chronic,59.64,P3 - Reliability Watch,7.0,Not Late,Not Severe,Eligible
BA:1771583:20251018,2025-10-02,BA:Green-N,901901,07:34:00,07:35:07,901302,07:45:00,07:46:07,27240,27307.0,27900,27967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,7,Morning Peak,1,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Morning Peak,142,2.82,6.27,1.81,Chronic,59.64,P3 - Reliability Watch,7.0,Not Late,Not Severe,Eligible
BA:1771584:20251018,2025-10-02,BA:Green-N,901901,07:54:00,07:55:07,901302,08:05:00,08:06:07,28440,28507.0,29100,29167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,7,Morning Peak,1,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Morning Peak,142,2.82,6.27,1.81,Chronic,59.64,P3 - Reliability Watch,7.0,Not Late,Not Severe,Eligible
BA:1771585:20251018,2025-10-02,BA:Green-N,901901,08:14:00,08:15:07,901302,08:25:00,08:26:07,29640,29707.0,30300,30367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,8,Morning Peak,1,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Morning Peak,142,2.82,6.27,1.81,Chronic,59.64,P3 - Reliability Watch,7.0,Not Late,Not Severe,Eligible
BA:1771586:20251018,2025-10-02,BA:Green-N,901901,08:34:00,08:35:07,901302,08:45:00,08:46:07,30840,30907.0,31500,31567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,8,Morning Peak,1,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Morning Peak,142,2.82,6.27,1.81,Chronic,59.64,P3 - Reliability Watch,7.0,Not Late,Not Severe,Eligible
BA:1771587:20251018,2025-10-02,BA:Green-N,901901,08:54:00,08:55:07,901302,09:05:00,09:06:07,32040,32107.0,32700,32767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,8,Morning Peak,1,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Morning Peak,142,2.82,6.27,1.81,Chronic,59.64,P3 - Reliability Watch,7.0,Not Late,Not Severe,Eligible
BA:1771591:20251018,2025-10-02,BA:Green-N,901901,10:14:00,10:15:07,901302,10:25:00,10:26:07,36840,36907.0,37500,37567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,10,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771593:20251018,2025-10-02,BA:Green-N,901901,10:54:00,10:55:07,901302,11:05:00,11:06:07,39240,39307.0,39900,39967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,10,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771791:20251018,2025-10-02,BA:Yellow-N,901902,04:57:00,04:57:41,901302,05:08:00,05:08:41,17820,17861.0,18480,18521.0,11.0,11.0,0.6833333333333333,0.6833333333333333,0.0,2025-10,Thursday,0,2025-10-02,Thursday,2025-10,4,Overnight,0,0,0.6833,1.4833,647,1,0.0,0,0,2025,10,October,Q4,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1771781:20251031,2025-10-01,BA:Yellow-N,901902,24:08:00,24:09:05,901302,24:18:00,24:19:40,86880,86945.0,87480,87580.0,10.0,10.583333333333334,1.6666666666666667,1.0833333333333333,0.5833333333333339,2025-10,Wednesday,1,2025-10-02,Thursday,2025-10,0,Overnight,0,0,1.6667,1.4833,647,1,0.1833,0,0,2025,10,October,Q4,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1771467:20251031,2025-10-03,BA:Blue-N,901901,08:11:00,08:11:49,901302,08:22:00,08:22:49,29460,29509.0,30120,30169.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Friday,0,2025-10-03,Friday,2025-10,8,Morning Peak,1,0,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Morning Peak,88,1.14,7.27,0.6,Chronic,47.86,P3 - Reliability Watch,9.0,Not Late,Not Severe,Eligible
BA:1771469:20251031,2025-10-03,BA:Blue-N,901901,08:51:00,08:51:49,901302,09:02:00,09:02:49,31860,31909.0,32520,32569.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Friday,0,2025-10-03,Friday,2025-10,8,Morning Peak,1,0,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Morning Peak,88,1.14,7.27,0.6,Chronic,47.86,P3 - Reliability Watch,9.0,Not Late,Not Severe,Eligible
BA:1771470:20251031,2025-10-03,BA:Blue-N,901901,09:11:00,09:11:49,901302,09:22:00,09:22:49,33060,33109.0,33720,33769.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Friday,0,2025-10-03,Friday,2025-10,9,Morning Peak,1,0,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Morning Peak,88,1.14,7.27,0.6,Chronic,47.86,P3 - Reliability Watch,9.0,Not Late,Not Severe,Eligible
BA:1771499:20251031,2025-10-03,BA:Blue-N,901901,19:11:00,19:11:49,901302,19:22:00,19:22:49,69060,69109.0,69720,69769.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Friday,0,2025-10-03,Friday,2025-10,19,Evening,0,0,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Evening,103,2.91,5.87,5.12,Chronic,73.21,P2 - High Burden,4.0,Not Late,Not Severe,Eligible
BA:1771575:20251018,2025-10-03,BA:Green-N,901901,04:54:00,05:02:27,901302,05:05:00,05:13:01,17640,18147.0,18300,18781.0,11.0,10.566666666666666,8.016666666666667,8.45,-0.4333333333333335,2025-10,Friday,0,2025-10-03,Friday,2025-10,4,Overnight,0,0,8.0167,1.1167,680,1,6.9,1,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Late,Not Severe,Eligible
BA:1771576:20251018,2025-10-03,BA:Green-N,901901,05:14:00,05:16:16,901302,05:25:00,05:26:40,18840,18976.0,19500,19600.0,11.0,10.4,1.6666666666666667,2.2666666666666666,-0.5999999999999996,2025-10,Friday,0,2025-10-03,Friday,2025-10,5,Overnight,0,0,1.6667,1.1167,680,1,0.55,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771577:20251018,2025-10-03,BA:Green-N,901901,05:34:00,05:35:41,901302,05:45:00,05:46:07,20040,20141.0,20700,20767.0,11.0,10.433333333333334,1.1166666666666667,1.6833333333333331,-0.5666666666666664,2025-10,Friday,0,2025-10-03,Friday,2025-10,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771578:20251018,2025-10-03,BA:Green-N,901901,05:54:00,05:55:07,901302,06:05:00,06:06:07,21240,21307.0,21900,21967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Friday,0,2025-10-03,Friday,2025-10,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771601:20251018,2025-10-03,BA:Green-N,901901,13:34:00,13:35:07,901302,13:45:00,13:46:07,48840,48907.0,49500,49567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Friday,0,2025-10-03,Friday,2025-10,13,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771781:20251031,2025-10-02,BA:Yellow-N,901902,24:08:00,24:08:56,901302,24:18:00,24:19:50,86880,86936.0,87480,87590.0,10.0,10.9,1.8333333333333333,0.9333333333333332,0.9000000000000004,2025-10,Thursday,1,2025-10-03,Friday,2025-10,0,Overnight,0,0,1.8333,1.4833,647,1,0.35,0,0,2025,10,October,Q4,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1771781:20251031,2025-10-03,BA:Yellow-N,901902,24:08:00,24:10:10,901302,24:18:00,24:20:52,86880,87010.0,87480,87652.0,10.0,10.7,2.8666666666666667,2.1666666666666665,0.6999999999999993,2025-10,Friday,1,2025-10-04,Saturday,2025-10,0,Overnight,0,0,2.8667,1.4833,647,1,1.3833,0,0,2025,10,October,Q4,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1771459:20251031,2025-10-06,BA:Blue-N,901901,05:31:00,05:31:49,901302,05:42:00,05:42:49,19860,19909.0,20520,20569.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Monday,0,2025-10-06,Monday,2025-10,5,Overnight,0,0,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Overnight,64,0.0,,0.11,Reliable,23.57,Monitor,12.0,Not Late,Not Severe,Eligible
BA:1771575:20251018,2025-10-06,BA:Green-N,901901,04:54:00,04:55:07,901302,05:05:00,05:06:07,17640,17707.0,18300,18367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Monday,0,2025-10-06,Monday,2025-10,4,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771577:20251018,2025-10-06,BA:Green-N,901901,05:34:00,05:35:07,901302,05:45:00,05:46:07,20040,20107.0,20700,20767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Monday,0,2025-10-06,Monday,2025-10,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771578:20251018,2025-10-06,BA:Green-N,901901,05:54:00,05:55:07,901302,06:05:00,06:06:07,21240,21307.0,21900,21967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Monday,0,2025-10-06,Monday,2025-10,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771485:20251031,2025-10-07,BA:Blue-N,901901,14:11:00,14:11:49,901302,14:22:00,14:22:49,51060,51109.0,51720,51769.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Tuesday,0,2025-10-07,Tuesday,2025-10,14,Midday,0,0,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1771493:20251031,2025-10-07,BA:Blue-N,901901,17:18:00,17:18:49,901302,17:22:00,17:22:49,62280,62329.0,62520,62569.0,4.0,4.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Tuesday,0,2025-10-07,Tuesday,2025-10,17,Evening Peak,0,1,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Evening Peak,89,0.0,,0.11,Reliable,23.57,Monitor,11.0,Not Late,Not Severe,Eligible
BA:1771575:20251018,2025-10-07,BA:Green-N,901901,04:54:00,04:55:07,901302,05:05:00,05:06:07,17640,17707.0,18300,18367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Tuesday,0,2025-10-07,Tuesday,2025-10,4,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771576:20251018,2025-10-07,BA:Green-N,901901,05:14:00,05:15:07,901302,05:25:00,05:26:07,18840,18907.0,19500,19567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Tuesday,0,2025-10-07,Tuesday,2025-10,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771577:20251018,2025-10-07,BA:Green-N,901901,05:34:00,05:35:07,901302,05:45:00,05:46:07,20040,20107.0,20700,20767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Tuesday,0,2025-10-07,Tuesday,2025-10,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771578:20251018,2025-10-07,BA:Green-N,901901,05:54:00,05:55:07,901302,06:05:00,06:06:07,21240,21307.0,21900,21967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Tuesday,0,2025-10-07,Tuesday,2025-10,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771588:20251018,2025-10-07,BA:Green-N,901901,09:14:00,09:15:07,901302,09:25:00,09:26:07,33240,33307.0,33900,33967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Tuesday,0,2025-10-07,Tuesday,2025-10,9,Morning Peak,1,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Morning Peak,142,2.82,6.27,1.81,Chronic,59.64,P3 - Reliability Watch,7.0,Not Late,Not Severe,Eligible
BA:1771600:20251018,2025-10-07,BA:Green-N,901901,13:14:00,13:16:42,901302,13:25:00,13:27:19,47640,47802.0,48300,48439.0,11.0,10.616666666666667,2.316666666666667,2.7,-0.3833333333333328,2025-10,Tuesday,0,2025-10-07,Tuesday,2025-10,13,Midday,0,0,2.3167,1.1167,680,1,1.2,0,0,2025,10,October,Q4,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771602:20251018,2025-10-07,BA:Green-N,901901,13:54:00,13:55:07,901302,14:05:00,14:06:07,50040,50107.0,50700,50767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Tuesday,0,2025-10-07,Tuesday,2025-10,13,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771781:20251031,2025-10-06,BA:Yellow-N,901902,24:08:00,24:08:51,901302,24:18:00,24:19:47,86880,86931.0,87480,87587.0,10.0,10.933333333333334,1.7833333333333334,0.85,0.9333333333333336,2025-10,Monday,1,2025-10-07,Tuesday,2025-10,0,Overnight,0,0,1.7833,1.4833,647,1,0.3,0,0,2025,10,October,Q4,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1771465:20251031,2025-10-08,BA:Blue-N,901901,07:31:00,07:31:49,901302,07:42:00,07:42:49,27060,27109.0,27720,27769.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,7,Morning Peak,1,0,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Morning Peak,88,1.14,7.27,0.6,Chronic,47.86,P3 - Reliability Watch,9.0,Not Late,Not Severe,Eligible
BA:1771466:20251031,2025-10-08,BA:Blue-N,901901,07:51:00,07:51:49,901302,08:02:00,08:02:49,28260,28309.0,28920,28969.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,7,Morning Peak,1,0,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Morning Peak,88,1.14,7.27,0.6,Chronic,47.86,P3 - Reliability Watch,9.0,Not Late,Not Severe,Eligible
BA:1771468:20251031,2025-10-08,BA:Blue-N,901901,08:31:00,08:31:49,901302,08:42:00,08:42:49,30660,30709.0,31320,31369.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,8,Morning Peak,1,0,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Morning Peak,88,1.14,7.27,0.6,Chronic,47.86,P3 - Reliability Watch,9.0,Not Late,Not Severe,Eligible
BA:1771470:20251031,2025-10-08,BA:Blue-N,901901,09:11:00,09:11:49,901302,09:22:00,09:22:49,33060,33109.0,33720,33769.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,9,Morning Peak,1,0,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Morning Peak,88,1.14,7.27,0.6,Chronic,47.86,P3 - Reliability Watch,9.0,Not Late,Not Severe,Eligible
BA:1771474:20251031,2025-10-08,BA:Blue-N,901901,10:31:00,10:31:49,901302,10:42:00,10:42:49,37860,37909.0,38520,38569.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,10,Midday,0,0,0.8167,0.8167,479,1,0.0,0,0,2025,10,October,Q4,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1771575:20251018,2025-10-08,BA:Green-N,901901,04:54:00,04:55:07,901302,05:05:00,05:06:07,17640,17707.0,18300,18367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,4,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771578:20251018,2025-10-08,BA:Green-N,901901,05:54:00,05:58:30,901302,06:05:00,06:09:07,21240,21510.0,21900,22147.0,11.0,10.616666666666667,4.116666666666666,4.5,-0.3833333333333328,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,5,Overnight,0,0,4.1167,1.1167,680,1,3.0,0,0,2025,10,October,Q4,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771586:20251018,2025-10-08,BA:Green-N,901901,08:34:00,08:42:01,901302,08:45:00,08:52:38,30840,31321.0,31500,31958.0,11.0,10.616666666666667,7.633333333333334,8.016666666666667,-0.3833333333333328,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,8,Morning Peak,1,0,7.6333,1.1167,680,1,6.5167,1,0,2025,10,October,Q4,BA:Green-N | Morning Peak,142,2.82,6.27,1.81,Chronic,59.64,P3 - Reliability Watch,7.0,Late,Not Severe,Eligible
BA:1771588:20251018,2025-10-08,BA:Green-N,901901,09:14:00,09:15:07,901302,09:25:00,09:26:07,33240,33307.0,33900,33967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,9,Morning Peak,1,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Morning Peak,142,2.82,6.27,1.81,Chronic,59.64,P3 - Reliability Watch,7.0,Not Late,Not Severe,Eligible
BA:1771589:20251018,2025-10-08,BA:Green-N,901901,09:34:00,09:35:07,901302,09:45:00,09:46:07,34440,34507.0,35100,35167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,9,Morning Peak,1,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Morning Peak,142,2.82,6.27,1.81,Chronic,59.64,P3 - Reliability Watch,7.0,Not Late,Not Severe,Eligible
BA:1771590:20251018,2025-10-08,BA:Green-N,901901,09:54:00,09:55:07,901302,10:05:00,10:06:07,35640,35707.0,36300,36367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,9,Morning Peak,1,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Morning Peak,142,2.82,6.27,1.81,Chronic,59.64,P3 - Reliability Watch,7.0,Not Late,Not Severe,Eligible
BA:1771599:20251018,2025-10-08,BA:Green-N,901901,12:54:00,12:55:07,901302,13:05:00,13:06:07,46440,46507.0,47100,47167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,12,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771600:20251018,2025-10-08,BA:Green-N,901901,13:14:00,13:15:07,901302,13:25:00,13:26:07,47640,47707.0,48300,48367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,13,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771601:20251018,2025-10-08,BA:Green-N,901901,13:34:00,13:35:07,901302,13:45:00,13:46:07,48840,48907.0,49500,49567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-10,Wednesday,0,2025-10-08,Wednesday,2025-10,13,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,10,October,Q4,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
